Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10433,Kenka Bancho Bros: Tokyo Battle Royale,PSP,2012,Action,Spike,0,0,0.1,0,0.1
,,,,,,,,,,
10435,Adventure Time: Finn & Jake Investigations,PS3,2015,Action,Little Orbit,0.02,0.07,0,0.02,0.1
10436,Kamen Rider: Battride War II,PS3,2014,Action,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10443,Taiko no Tatsujin: V Version,PSV,2015,Action,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10448,The Smurfs 2,Wii,2013,Platform,Ubisoft,0,0.09,0,0.01,0.1
,,,,,,,,,,
10450,Fatal Frame 2: Wii Edition,Wii,2012,Action,Nintendo,0,0,0.1,0,0.1
10451,Dancing on Ice,Wii,2010,Sports,Ghostlight,0,0.09,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10454,Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0,0,0.01,0.1
,,,,,,,,,,
10456,Army Corps of Hell,PSV,2011,Action,Square Enix,0.05,0.04,0,0.02,0.1
,,,,,,,,,,
10458,Digimon Story: Lost Evolution,DS,2010,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10462,Despicable Me: The Game,PS2,2010,Platform,D3Publisher,0.05,0.04,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10470,The Wolf Among Us,PS3,2014,Adventure,Telltale Games,0.05,0.03,0,0.02,0.1
,,,,,,,,,,
10472,Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,Misc,Ubisoft,0.1,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10475,Macross 30: Ginga o Tsunagu Utagoe,PS3,2013,Shooter,Namco Bandai Games,0,0,0.1,0,0.1
10476,Kidou Senshi Gundam UC,PS3,2012,Action,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
10478,Nicktoons: MLB,DS,2011,Sports,Take-Two Interactive,0.1,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10481,May's Mystery: Forbidden Memories,DS,2011,Puzzle,Mastertronic,0.05,0.04,0,0.01,0.1
,,,,,,,,,,
10483,Etrian Odyssey II: Heroes of Lagaard,3DS,2014,Role-Playing,Atlus,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10490,Green Lantern: Rise of the Manhunters,Wii,2011,Action,Warner Bros. Interactive Entertainment,0.06,0.04,0,0.01,0.1
10491,Castlevania: Lords of Shadow 2,X360,2014,Action,Konami Digital Entertainment,0.02,0.07,0,0.01,0.1
10492,Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0.1,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10495,Shrek: Forever After,X360,2010,Platform,Activision,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10499,Little Battlers eXperience W,3DS,2013,Role-Playing,Level 5,0,0,0.1,0,0.1
,,,,,,,,,,
10501,Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.02,0.06,0,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10506,The Story of Noah's Ark,DS,2010,Action,SouthPeak Games,0.1,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10509,Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,0.04,0.05,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10515,Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,0,0,0.1,0,0.1
,,,,,,,,,,
10517,Toaru Majutsu no Index,PSP,2011,Adventure,Kadokawa Shoten,0,0,0.1,0,0.1
10518,Dora's Cooking Club,DS,2010,Misc,Take-Two Interactive,0.08,0.01,0,0.01,0.1
10519,ESA Game Pack,PS3,2010,Misc,Sony Computer Entertainment,0.09,0,0,0.01,0.1
,,,,,,,,,,
10521,God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.1
10522,Uta no Prince-Sama: Music,PSP,2011,Misc,Broccoli,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10529,Truth or Lies,Wii,2010,Misc,THQ,0.04,0.05,0,0.01,0.1
10530,Weiss Schwarz Portable,PSP,2011,Strategy,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10535,Dora & Kai-Lan's Pet Shelter,DS,2011,Strategy,Take-Two Interactive,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10545,Inazuma Eleven GO Strikers 2013,Wii,2012,Role-Playing,Level 5,0,0,0.1,0,0.1
10546,Metal Gear Solid HD Edition,PS3,2011,Action,Konami Digital Entertainment,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10558,Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.03,0.06,0,0.01,0.1
,,,,,,,,,,
10560,Penguin no Mondai: The World,DS,2010,Adventure,Konami Digital Entertainment,0,0,0.1,0,0.1
,,,,,,,,,,
10562,Yaiba: Ninja Gaiden Z,PS3,2014,Action,Tecmo Koei,0.05,0.04,0,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10568,Cabela's Adventure Camp,X360,2011,Misc,Activision,0.07,0.02,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10573,Digimon Adventure,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10581,GRID Autosport,X360,2014,Racing,Codemasters,0.03,0.06,0,0.01,0.1
,,,,,,,,,,
10583,Wasteland 2,PS4,2015,Role-Playing,Deep Silver,0.07,0,0.01,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10589,Alvin and the Chipmunks: Chipwrecked,X360,2011,Misc,505 Games,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
10591,All Kamen Rider: Rider Generation 2,DS,2012,Action,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
10593,Total War: WARHAMMER,PC,2016,Strategy,Sega,0,0.1,0,0.01,0.1
10594,Tom Clancy's Ghost Recon: Predator,PSP,2010,Shooter,Ubisoft,0.07,0.02,0,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10598,[Prototype 2],PC,2012,Action,Activision,0.07,0.02,0,0.01,0.1
10599,NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0,0,0.01,0.1
,,,,,,,,,,
10601,Blades of Time,PS3,2012,Action,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10604,Lord of Apocalypse,PSV,2011,Role-Playing,Square Enix,0,0,0.1,0,0.1
10605,Bejeweled Twist,DS,2010,Puzzle,PopCap Games,0,0.09,0,0.01,0.1
10606,Rock Band 3,DS,2010,Misc,MTV Games,0.09,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10612,NBA Live 16,XOne,2015,Sports,Electronic Arts,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10616,Machi-Ing Maker 3 x Tousouchuu,PSP,2010,Simulation,D3Publisher,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10627,nail'd,X360,2010,Racing,Deep Silver,0.08,0.02,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10630,Record of Agarest War Zero,X360,2010,Strategy,Compile Heart,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10635,Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,0.05,0,0.05,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10645,Harry Potter and the Deathly Hallows - Part 1,PC,2010,Action,Electronic Arts,0.08,0.02,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10649,Ultimate Marvel vs. Capcom 3,PS3,2011,Fighting,Capcom,0,0.04,0.04,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,Action,Electronic Arts,0.05,0.04,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10660,Digimon All-Star Rumble,PS3,2014,Fighting,Namco Bandai Games,0.06,0.03,0,0.02,0.1
,,,,,,,,,,
10662,Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015,Role-Playing,Tecmo Koei,0.01,0.02,0.06,0.01,0.1
10663,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,Action,THQ,0.07,0.02,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10669,NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10673,Sword Art Online: Lost Song,PS3,2015,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
10675,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015,Action,D3Publisher,0,0,0.1,0,0.1
10676,Pro Evolution Soccer 2013,Wii,2012,Sports,Konami Digital Entertainment,0,0.03,0.06,0,0.1
,,,,,,,,,,
10678,Alvin and the Chipmunks: Chipwrecked,Wii,2011,Misc,505 Games,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10681,NatGeo Challenge! Wild Life,PS3,2010,Misc,Black Bean Games,0.05,0.03,0,0.01,0.1
,,,,,,,,,,
10683,Kung Fu Panda 2,PS3,2011,Action,THQ,0.04,0.04,0,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10688,Tales of Innocence R,PSV,2012,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
10689,Generator Rex: Agent of Providence,3DS,2011,Action,Activision,0.07,0.02,0,0.01,0.1
,,,,,,,,,,
10691,NeverDead,X360,2012,Shooter,Konami Digital Entertainment,0.06,0.03,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010,Strategy,THQ,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10697,F1 2014,PC,2014,Racing,Codemasters,0,0.09,0,0.01,0.1
,,,,,,,,,,
10699,Fate/hollow ataraxia,PSV,2014,Adventure,Type-Moon,0,0,0.1,0,0.1
,,,,,,,,,,
10701,Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.1
10702,Murder in Venice,DS,2011,Adventure,City Interactive,0.06,0.03,0,0.01,0.1
10703,Nancy Drew: The Model Mysteries,DS,2010,Puzzle,THQ,0.09,0,0,0.01,0.1
10704,Ride,XOne,2015,Racing,Milestone S.r.l.,0.04,0.05,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10708,Little League World Series Baseball 2010,X360,2010,Sports,Activision,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10711,Arcania: Gothic 4,X360,2010,Role-Playing,JoWood Productions,0.03,0.04,0.01,0.01,0.1
10712,Ben 10 Galactic Racing,X360,2011,Racing,D3Publisher,0.07,0.02,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10715,Rio,X360,2011,Misc,THQ,0.05,0.03,0,0.01,0.1
,,,,,,,,,,
10717,Lord of Apocalypse,PSP,2011,Role-Playing,Square Enix,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
10720,iCarly 2: iJoin The Click!,Wii,2010,Adventure,Activision,0.08,0.01,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10724,Winter Stars,X360,2011,Sports,Deep Silver,0.05,0.04,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10728,Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,0,0.08,0,0.01,0.1
,,,,,,,,,,
10730,Cubic Ninja,3DS,2011,Platform,Ubisoft,0.05,0.04,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10733,Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0,0.09,0,0.01,0.1
10734,Pinball Hall of Fame: The Williams Collection,3DS,2011,Misc,Crave Entertainment,0.09,0,0,0.01,0.1
10735,Persona 5,PS3,2016,Role-Playing,Unknown,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10739,Thor: God of Thunder,3DS,2011,Action,Sega,0.06,0.03,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10743,Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,0.02,0.07,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10747,Rapala Pro Bass Fishing 2010,DS,2010,Sports,Activision,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10754,Resident Evil: Revelations 2,XOne,2015,Action,Capcom,0.07,0.02,0,0.01,0.1
10755,Major League Baseball 2K11,DS,2011,Sports,Take-Two Interactive,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10758,Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.02,0.06,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10769,MySims SkyHeroes,X360,2010,Action,Electronic Arts,0.09,0,0,0.01,0.1
10770,NASCAR Unleashed,PS3,2011,Racing,Activision,0.09,0,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10773,Jikkyou Powerful Pro Yakyuu 2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1
10774,Dead or Alive 5,PSV,2013,Fighting,Tecmo Koei,0,0.05,0.03,0.02,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10780,BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0,0.01,0.1
,,,,,,,,,,
10782,Skylanders: Spyro's Adventure,PC,2011,Action,Activision,0.05,0.03,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10785,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012,Adventure,Gust,0,0,0.1,0,0.1
,,,,,,,,,,
10787,Man vs. Wild,X360,2011,Action,Crave Entertainment,0.09,0,0,0.01,0.1
10788,Sol Trigger,PSP,2012,Role-Playing,Image Epoch,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10798,thinkSMART,DS,2010,Misc,Conspiracy Entertainment,0.09,0,0,0.01,0.1
10799,Digimon Story: Super Xros Wars Blue/Red,DS,2011,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
10800,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1
,,,,,,,,,,
,,,,,,,,,,
10803,Who Wants to Be A Millionaire?,X360,2011,Misc,Ubisoft,0.09,0,0,0.01,0.1
,,,,,,,,,,
10805,Cartoon Network: Punch Time Explosion,3DS,2011,Fighting,Deep Silver,0.07,0.02,0,0.01,0.1
10806,Imagine: Reporter,DS,2010,Simulation,Ubisoft,0.08,0.01,0,0.01,0.1
10807,Disney Planes Fire & Rescue,3DS,2014,Action,Disney Interactive Studios,0.01,0.08,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
10810,Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1
,,,,,,,,,,
10812,Mystery Stories: Curse of the Ancient Spirits,DS,2011,Adventure,GSP,0.05,0.04,0,0.01,0.1
10813,Kuroko's Basketball: Miracle Game,3DS,2014,Sports,Namco Bandai Games,0,0,0.1,0,0.1
,,,,,,,,,,
10815,MindJack,X360,2011,Shooter,Square Enix,0.07,0.02,0,0.01,0.1
10816,ReCore,XOne,2016,Action,Microsoft Game Studios,0.06,0.03,0,0.01,0.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10822,The X-Factor,X360,2010,Misc,Deep Silver,0,0.08,0,0.01,0.09
10823,Gundam Breaker,PSV,2013,Action,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
10825,Jaws: Ultimate Predator,Wii,2011,Action,Majesco Entertainment,0.09,0,0,0.01,0.09
,,,,,,,,,,
10827,Kiniro no Corda 3,PSP,2010,Adventure,Tecmo Koei,0,0,0.09,0,0.09
,,,,,,,,,,
10829,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016,Action,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
,,,,,,,,,,
10832,Rock Band Country Track Pack 2,Wii,2011,Misc,MTV Games,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
10835,Ghostbusters: The Video Game (DS Version),PC,2010,Action,Take-Two Interactive,0,0.08,0,0.02,0.09
,,,,,,,,,,
,,,,,,,,,,
10838,Angry Birds: Rio,PC,2011,Puzzle,Focus Home Interactive,0,0.07,0,0.02,0.09
10839,Dance on Broadway,PS3,2011,Misc,Ubisoft,0.05,0.03,0,0.01,0.09
10840,Risen 3: Titan Lords,PC,2014,Role-Playing,Deep Silver,0,0.08,0,0.01,0.09
10841,Dungeons,PC,2011,Strategy,Kalypso Media,0.07,0.02,0,0.01,0.09
,,,,,,,,,,
10843,SingStar Apres-Ski Party 2,PS3,2010,Misc,Sony Computer Entertainment,0,0.07,0,0.02,0.09
,,,,,,,,,,
,,,,,,,,,,
10846,Gundam Breaker 3,PS4,2016,Action,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10853,Monopoly Collection,Wii,2011,Misc,Electronic Arts,0.02,0.07,0,0.01,0.09
10854,The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0.04,0.01,0.03,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
10857,PhotoKano,PSP,2012,Adventure,Kadokawa Shoten,0,0,0.09,0,0.09
10858,Ouchi Mainichi Tamagotchi,3DS,2012,Action,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10865,PAC-MAN and the Ghostly Adventures,3DS,2013,Platform,Namco Bandai Games,0.05,0.04,0,0.01,0.09
10866,The Voice,WiiU,2014,Action,Activision,0.08,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
10869,Cabela's North American Adventures,PSP,2010,Sports,Activision,0.08,0,0,0.01,0.09
,,,,,,,,,,
10871,Field & Stream: Total Outdoorsman Challenge,X360,2010,Sports,505 Games,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10884,Adventure Time: Finn & Jake Investigations,X360,2015,Action,Little Orbit,0.02,0.06,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10891,Digimon World: Next Order,PSV,2016,Action,Namco Bandai Games,0,0,0.09,0,0.09
10892,The Amazing Spider-Man (Console Version),WiiU,2013,Action,Activision,0.05,0.03,0,0.01,0.09
10893,The Crew: Wild Run,PS4,2015,Action,Ubisoft,0,0.08,0,0.01,0.09
,,,,,,,,,,
10895,Uta no Prince-Sama: Debut,PSP,2012,Adventure,Broccoli,0,0,0.09,0,0.09
10896,Galactic Taz Ball,DS,2010,Platform,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10903,Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,2014,Role-Playing,Atlus,0.07,0.02,0,0.01,0.09
10904,"Prinny 2: Dawn of Operation Panties, Dood!",PSP,2010,Platform,Nippon Ichi Software,0.05,0,0.03,0.01,0.09
,,,,,,,,,,
10906,Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0,0.08,0,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10910,Generator Rex: Agent of Providence,Wii,2011,Action,Activision,0.07,0.01,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10914,Lego Star Wars: The Force Awakens,PSV,2016,Action,Warner Bros. Interactive Entertainment,0.02,0.05,0,0.02,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10919,Girls und Panzer: I Will Master Tankery,PSV,2014,Action,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
10921,Hakuouki: Zuisouroku Portable,PSP,2010,Adventure,Idea Factory,0,0,0.09,0,0.09
,,,,,,,,,,
10923,Dragon Ball Kai: Ultimate Butouden,DS,2011,Fighting,Namco Bandai Games,0,0,0.09,0,0.09
,,,,,,,,,,
10925,Brain Age: Concentration Training,3DS,2012,Puzzle,Nintendo,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10929,U-Sing  2,Wii,2010,Misc,Mindscape,0,0.08,0,0.01,0.09
10930,Backyard Sports: Sandlot Sluggers,X360,2010,Sports,Atari,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10940,Truth or Lies,PS3,2010,Misc,THQ,0.06,0.02,0,0.01,0.09
10941,WSC Real 11: World Snooker Championship,PS3,2011,Sports,Koch Media,0,0.07,0,0.02,0.09
10942,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,2010,Sports,Konami Digital Entertainment,0,0,0.09,0,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10949,NBA 2K16,PC,2015,Sports,Take-Two Interactive,0.02,0.06,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10956,The Idolmaster: Platinum Stars,PS4,2016,Simulation,Namco Bandai Games,0,0,0.09,0,0.09
10957,Get Fit with Mel B,Wii,2010,Sports,Black Bean Games,0.03,0.05,0,0.01,0.09
,,,,,,,,,,
10959,Resident Evil Chronicles HD,PS3,2012,Shooter,Capcom,0,0,0.09,0,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10963,Transformers: Devastation,X360,2015,Action,Activision,0.06,0.02,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
10966,Dora's Big Birthday Adventure,DS,2010,Misc,Take-Two Interactive,0.08,0.01,0,0.01,0.09
,,,,,,,,,,
10968,Pillow Pets,DS,2011,Adventure,GameMill Entertainment,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10979,Young Justice: Legacy,PS3,2013,Action,Namco Bandai Games,0.06,0.02,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10983,Driver: Renegade,3DS,2011,Racing,Ubisoft,0.05,0.04,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10987,Pro Evolution Soccer 2012,PC,2011,Action,Konami Digital Entertainment,0,0.07,0,0.02,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10992,I Love Puppies,DS,2010,Simulation,Destineer,0.09,0,0,0.01,0.09
,,,,,,,,,,
10994,Pokemon Rumble World,3DS,2015,Action,Nintendo,0,0.01,0.08,0,0.09
10995,JASF: Jane's Advanced Strike Fighters,X360,2011,Simulation,Deep Silver,0.06,0.02,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11000,Challenge Me: Brain Puzzles 2,DS,2010,Puzzle,O-Games,0.05,0.04,0,0.01,0.09
11001,Cake Mania: Main Street,DS,2011,Simulation,Majesco Entertainment,0.09,0,0,0.01,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11005,DaGeDar,DS,2011,Action,GameMill Entertainment,0.09,0,0,0.01,0.09
11006,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010,Misc,Konami Digital Entertainment,0,0,0.09,0,0.09
,,,,,,,,,,
11008,Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.05,0,0.02,0.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11012,Disney Art Academy,3DS,2016,Action,Nintendo,0.01,0.01,0.07,0,0.09
,,,,,,,,,,
